nohup: ignoring input
Generated base_lrs: ['0.100', '0.146', '0.213', '0.311', '0.453', '0.662', '0.965', '1.409', '2.056', '3.000']
=================================================================================
STARTING EXPERIMENTS | Depths: [3, 6, 9] | LRs: [0.1, 0.14592328029610852, 0.21293603732376645, 0.3107232505953859, 0.4534175599114845, 0.6616417768614112, 0.9654893846056297, 1.408873780927246, 2.0558748363608466, 3.0] | Seeds: [42, 111, 1356]
=================================================================================

Processing Depth 3...
   -> LR: 0.1 Started across 3 independent seeds
   [Averaged | Ep 15/20] Train Loss: 1.9376, Train Acc: 0.2784 | Valid Loss: 1.9298, Valid Acc: 0.2888 | Test Loss: 1.9260, Test Acc: 0.2810
   [Averaged | Ep 16/20] Train Loss: 1.9186, Train Acc: 0.2812 | Valid Loss: 1.9103, Valid Acc: 0.2918 | Test Loss: 1.9050, Test Acc: 0.2863
   [Averaged | Ep 17/20] Train Loss: 1.9049, Train Acc: 0.2876 | Valid Loss: 1.8923, Valid Acc: 0.3011 | Test Loss: 1.8861, Test Acc: 0.2964
   [Averaged | Ep 18/20] Train Loss: 1.8933, Train Acc: 0.2898 | Valid Loss: 1.8845, Valid Acc: 0.2985 | Test Loss: 1.8781, Test Acc: 0.2972
   [Averaged | Ep 19/20] Train Loss: 1.8797, Train Acc: 0.2967 | Valid Loss: 1.8638, Valid Acc: 0.3104 | Test Loss: 1.8576, Test Acc: 0.3100
   [Averaged | Ep 20/20] Train Loss: 1.8721, Train Acc: 0.2983 | Valid Loss: 1.8523, Valid Acc: 0.3141 | Test Loss: 1.8465, Test Acc: 0.3121
   -----------------------------------------------------------------
   -> LR 0.1 Best Result (Ep 20): Test Acc 0.3121, Test Loss 1.8465, Valid Acc 0.3141, Valid Loss 1.8523, Train Acc 0.2983, Train Loss 1.8721
   -> LR: 0.14592328029610852 Started across 3 independent seeds
   [Seed 42 | Ep 1/20] Train Loss: 2.2549, Train Acc: 0.1799 | Valid Loss: 2.2478, Valid Acc: 0.1661 | Test Loss: 2.2452, Test Acc: 0.1688
   [Seed 42 | Ep 2/20] Train Loss: 2.1526, Train Acc: 0.1965 | Valid Loss: 2.1514, Valid Acc: 0.1847 | Test Loss: 2.1499, Test Acc: 0.1881
   [Seed 42 | Ep 3/20] Train Loss: 2.0870, Train Acc: 0.2127 | Valid Loss: 2.0854, Valid Acc: 0.2091 | Test Loss: 2.0834, Test Acc: 0.2080
   [Seed 42 | Ep 4/20] Train Loss: 2.0711, Train Acc: 0.2188 | Valid Loss: 2.0713, Valid Acc: 0.2157 | Test Loss: 2.0693, Test Acc: 0.2186
   [Seed 42 | Ep 5/20] Train Loss: 2.0579, Train Acc: 0.2287 | Valid Loss: 2.0574, Valid Acc: 0.2303 | Test Loss: 2.0559, Test Acc: 0.2318
   [Seed 42 | Ep 6/20] Train Loss: 2.0453, Train Acc: 0.2310 | Valid Loss: 2.0420, Valid Acc: 0.2310 | Test Loss: 2.0402, Test Acc: 0.2391
   [Seed 42 | Ep 7/20] Train Loss: 2.0289, Train Acc: 0.2410 | Valid Loss: 2.0224, Valid Acc: 0.2400 | Test Loss: 2.0199, Test Acc: 0.2478
   [Seed 42 | Ep 8/20] Train Loss: 2.0068, Train Acc: 0.2509 | Valid Loss: 1.9992, Valid Acc: 0.2483 | Test Loss: 1.9962, Test Acc: 0.2570
   [Seed 42 | Ep 9/20] Train Loss: 1.9799, Train Acc: 0.2629 | Valid Loss: 1.9723, Valid Acc: 0.2645 | Test Loss: 1.9685, Test Acc: 0.2654
   [Seed 42 | Ep 10/20] Train Loss: 1.9517, Train Acc: 0.2733 | Valid Loss: 1.9458, Valid Acc: 0.2832 | Test Loss: 1.9415, Test Acc: 0.2680
   [Seed 42 | Ep 11/20] Train Loss: 1.9252, Train Acc: 0.2784 | Valid Loss: 1.9243, Valid Acc: 0.2855 | Test Loss: 1.9187, Test Acc: 0.2767
   [Seed 42 | Ep 12/20] Train Loss: 1.9150, Train Acc: 0.2764 | Valid Loss: 1.9124, Valid Acc: 0.2758 | Test Loss: 1.9068, Test Acc: 0.2712
   [Seed 42 | Ep 13/20] Train Loss: 1.8891, Train Acc: 0.2873 | Valid Loss: 1.8887, Valid Acc: 0.2946 | Test Loss: 1.8822, Test Acc: 0.2879
   [Seed 42 | Ep 14/20] Train Loss: 1.8927, Train Acc: 0.2946 | Valid Loss: 1.8714, Valid Acc: 0.3077 | Test Loss: 1.8643, Test Acc: 0.3074
   [Seed 42 | Ep 15/20] Train Loss: 1.8657, Train Acc: 0.3027 | Valid Loss: 1.8548, Valid Acc: 0.3087 | Test Loss: 1.8491, Test Acc: 0.3083
   [Seed 42 | Ep 16/20] Train Loss: 1.8452, Train Acc: 0.3028 | Valid Loss: 1.8380, Valid Acc: 0.3120 | Test Loss: 1.8350, Test Acc: 0.3092
   [Seed 42 | Ep 17/20] Train Loss: 1.8233, Train Acc: 0.3116 | Valid Loss: 1.8269, Valid Acc: 0.3214 | Test Loss: 1.8267, Test Acc: 0.3144
   [Seed 42 | Ep 18/20] Train Loss: 1.8203, Train Acc: 0.3189 | Valid Loss: 1.8062, Valid Acc: 0.3346 | Test Loss: 1.8038, Test Acc: 0.3300
